file,class,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc
src,org.argouml.uml.ui.behavior.collaborations.UMLCollaborationConstrainingElementListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,54
src,org.argouml.uml.ui.UMLCheckBox2,class,3,13,7,1,15,24,8,8,0,2,0,0,5,119
src,org.argouml.ui.explorer.PerspectiveConfigurator,class,20,97,4,0,90,56,30,17,0,22,0,2,29,774
src,org.argouml.model.euml.EUMLModelImplementation,class,53,114,1,0,24,849,41,38,0,36,0,1,2,470
src,org.argouml.uml.ui.foundation.core.UMLGeneralizationChildListModel,class,1,5,4,0,5,3,3,1,0,0,0,0,2,52
src,org.argouml.uml.cognitive.critics.CrWrongDepEnds,class,7,38,4,0,21,10,5,5,0,1,0,1,11,170
src,org.argouml.ui.explorer.rules.InheritanceNode,class,2,4,1,0,0,4,4,4,0,1,0,0,0,64
src,org.argouml.uml.cognitive.critics.CrDisambigClassName,class,6,27,4,0,24,10,5,5,0,0,0,0,10,140
src,org.argouml.uml.diagram.static_structure.layout.ClassdiagramAssociationEdge,class,5,5,2,0,14,1,3,2,0,1,0,1,1,99
src,org.argouml.uml.generator.AbstractSection,class,2,41,1,0,25,4,5,5,2,3,0,2,5,219
src,org.argouml.uml.PredicateSearch,class,2,7,1,0,7,4,5,5,0,5,0,0,4,89
src,org.argouml.uml.ui.foundation.core.UMLConstraintConstrainedElementListModel,class,1,5,4,0,6,3,3,1,0,0,0,0,3,57
src,org.argouml.cognitive.ui.ToDoByOffender,class,9,39,5,0,13,0,5,5,0,1,0,1,6,222
src,org.argouml.uml.ui.behavior.common_behavior.ActionNewDestroyAction,class,2,7,4,0,12,10,4,2,2,1,0,1,5,73
src,org.argouml.uml.diagram.deployment.ui.FigNodeInstance,class,7,30,4,0,18,28,8,6,0,0,0,0,7,152
src,org.argouml.gefext.ArgoModeCreateFigCircle,class,3,2,2,0,1,1,2,2,0,0,0,0,1,46
src,org.argouml.uml.ui.foundation.core.ActionAddOperation,class,6,16,2,0,21,26,4,4,1,2,0,2,14,109
src,org.argouml.model.mdr.ModelManagementFactoryMDRImpl,class,19,36,2,0,26,106,16,10,0,3,0,1,0,197
src,org.argouml.uml.diagram.state.ui.FigFinalState,class,10,28,4,0,34,81,18,16,0,5,0,3,3,258
src,org.argouml.model.UseCaseDiagram,interface,1,0,1,0,0,0,0,0,0,0,0,0,0,31
src,org.argouml.cognitive.TestDecision,class,2,3,2,0,9,3,3,2,0,0,0,0,2,83
src,org.argouml.uml.cognitive.critics.CrZeroLengthEdge,class,3,6,4,0,4,1,2,2,0,1,0,1,0,66
src,org.argouml.uml.diagram.static_structure.layout.ClassdiagramNoteEdge,class,5,5,2,0,12,3,3,2,0,0,0,0,0,78
src,org.argouml.uml.ui.foundation.core.UMLClassOperationListModel,class,1,14,5,0,12,15,6,1,0,0,0,0,12,100
src,org.argouml.ui.GUI,class,9,6,1,0,4,1,6,5,1,3,0,1,2,113
src,org.argouml.gefext.ArgoModeCreateFigLine,class,4,2,2,0,1,1,2,2,0,0,0,0,1,53
src,org.argouml.uml.ui.ActionSequenceDiagram,class,2,4,3,0,3,1,2,2,0,0,0,0,3,77
src,org.argouml.uml.diagram.ui.FigEmptyRect,class,1,2,2,0,1,1,2,2,0,0,0,0,0,47
src,org.argouml.profile.Profile,class,5,18,1,3,10,70,13,10,0,2,0,0,2,158
src,org.argouml.uml.ui.behavior.state_machines.UMLStateEntryListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,51
src,org.argouml.uml.ui.foundation.core.PropPanelFeature,class,4,12,8,3,2,6,4,2,0,4,0,1,1,86
src,org.argouml.uml.ui.foundation.core.PropPanelEnumeration,class,4,5,11,0,6,3,3,2,0,2,0,1,2,63
src,org.argouml.uml.ui.behavior.use_cases.UMLIncludeBaseListModel,class,1,2,5,0,5,1,2,1,0,0,0,0,1,48
src,org.argouml.moduleloader.ModuleInterfaceForTesting1,class,1,7,1,0,1,15,7,7,2,2,0,2,1,57
src,org.argouml.ui.GResolution,class,5,13,5,0,28,29,10,7,0,11,0,1,18,213
src,org.argouml.uml.ui.ActionGenerateAll,class,4,23,2,0,27,6,4,3,0,0,0,0,15,132
src,org.argouml.cognitive.ui.WizDescription,class,8,20,6,0,18,0,2,2,0,3,0,2,18,166
src,org.argouml.ui.cmd.ActionAdjustGrid,class,5,29,2,0,29,11,6,2,4,4,0,3,14,171
src,org.argouml.model.euml.CollaborationsFactoryEUMLImpl,class,3,22,1,0,5,190,20,20,0,1,0,0,0,128
src,org.argouml.uml.ui.UMLDerivedCheckBox,class,1,1,9,0,0,0,1,1,0,0,0,0,0,40
src,org.argouml.persistence.ZipFilePersister,class,11,38,4,0,49,22,8,6,0,1,0,1,4,271
src,org.argouml.uml.diagram.static_structure.ui.UMLClassDiagram,class,31,187,4,0,103,855,42,11,0,26,0,2,73,711
src,org.argouml.uml.cognitive.critics.TestCrUnconventionalAttrName,class,2,8,2,0,11,0,8,8,0,1,0,0,4,89
src,org.argouml.ui.explorer.rules.OperationsNode,class,2,4,1,0,0,4,4,4,0,1,0,0,0,64
src,org.argouml.util.logging.SimpleTimer,class,1,14,1,0,17,7,7,7,0,3,0,0,1,122
src,org.argouml.uml.ui.behavior.use_cases.TestUMLExtendExtensionPointListModel,class,2,7,3,0,9,10,5,1,0,0,0,0,4,73
src,org.argouml.application.helpers.ResourceLoader,class,1,43,1,0,26,52,13,12,13,3,0,3,10,218
src,org.argouml.uml.diagram.use_case.ui.FigActor,class,12,41,4,0,56,135,18,13,0,9,0,8,9,370
src,org.argouml.notation.providers.TestNotationProviderFactory2,class,9,11,3,0,21,34,9,8,0,2,0,0,8,123
src,org.argouml.uml.ui.behavior.state_machines.UMLCompositeStateSubvertexListModel,class,1,3,4,0,5,3,3,1,0,0,0,0,2,51
src,org.argouml.configuration.ConfigurationKeyImpl,class,1,11,1,0,3,0,9,9,0,1,0,0,0,127
src,org.argouml.uml.diagram.ui.RadioAction,class,3,11,2,0,13,0,3,3,0,1,0,0,1,86
